humidity,temp,PM2_5,PM10,PM1_0,CO,NO2,SO2,datetime
58.2,23.5,14.3,17.5,13.2,-2.6168,-0.4579,-0.0114,2022-02-01 23:45:20
56.8,21,13.2,16.5,12.1,-2.6632,-0.4579,0.167,2022-02-01 23:45:30
56.8,21.1,13.2,16.6,12.6,-2.6284,-0.4579,0.1576,2022-02-01 23:45:40
56.8,21.1,13.6,16.9,12.6,-2.6748,-0.4579,0.1276,2022-02-01 23:45:50
56.8,21,13.6,16.9,12.6,-2.6748,-0.4579,0.1604,2022-02-01 23:46:00
56.8,21,13.6,16.9,12.6,-2.64,-0.4579,0.1522,2022-02-01 23:46:10
56.8,21,13.6,16.9,12.1,-2.6284,-0.4579,0.1522,2022-02-01 23:46:20
56.8,21,13.6,16.9,12.1,-2.6748,-0.4579,0.121,2022-02-01 23:46:30
56.8,21,13.6,16.9,12.1,-2.64,-0.4579,0.1431,2022-02-01 23:46:40
58.2,23.5,14.6,17.8,13.6,-2.6864,-0.459,-0.0253,2022-02-01 23:46:50
56.8,21,13.2,16.5,12.6,-2.6748,-0.459,0.1484,2022-02-01 23:47:00
56.8,21,13.6,16.9,12.6,-2.6632,-0.4579,0.1489,2022-02-01 23:47:10
56.8,21,13.2,16.5,12.6,-2.6864,-0.4579,0.1598,2022-02-01 23:47:20
56.8,21,13.2,16.5,12.1,-2.5936,-0.4579,0.1555,2022-02-01 23:47:30
56.8,21,13.2,16.5,12.1,-2.6748,-0.4579,0.1355,2022-02-01 23:47:40
56.8,21,13.2,16.5,12.6,-2.6516,-0.4579,0.1563,2022-02-01 23:47:50
56.8,21,13.2,16.5,12.6,-2.7096,-0.4579,0.1492,2022-02-01 23:48:00
56.8,21,12.9,16.2,12.1,-2.6864,-0.4579,0.1497,2022-02-01 23:48:10
56.8,21,13.2,16.5,12.6,-2.6516,-0.4579,0.153,2022-02-01 23:48:20
58.2,23.5,14.3,17.5,13.2,-2.6516,-0.4579,-0.0045,2022-02-01 23:48:30
56.8,21,12.9,16.2,11.7,-2.6864,-0.4579,0.1469,2022-02-01 23:48:40
56.8,21,12.9,16.2,11.7,-2.6632,-0.4579,0.1436,2022-02-01 23:48:50
56.8,21,12.9,16.2,11.7,-2.7328,-0.4579,0.1505,2022-02-01 23:49:00
56.8,21,12.9,16.2,12.1,-2.6632,-0.4579,0.1474,2022-02-01 23:49:10
56.8,21,12.9,16.2,12.1,-2.7328,-0.459,0.1723,2022-02-01 23:49:20
56.8,21,12.9,16.2,11.7,-2.6632,-0.4579,0.1416,2022-02-01 23:49:30
56.8,21,12.9,16.2,12.1,-2.7096,-0.4579,0.1512,2022-02-01 23:49:40
56.8,21,12.9,16.2,12.1,-2.6632,-0.4579,0.1723,2022-02-01 23:49:50
58.2,23.5,13.9,17.2,13.2,-2.6748,-0.4579,-0.0332,2022-02-01 23:50:00
56.8,21,12.9,16.2,12.1,-2.6748,-0.4579,0.1408,2022-02-01 23:50:10
56.8,21,13.2,16.5,12.1,-2.7212,-0.4579,0.1449,2022-02-01 23:50:20
56.8,21,13.2,16.5,12.6,-2.7096,-0.4579,0.1487,2022-02-01 23:50:30
56.8,21,13.2,16.5,12.6,-2.7096,-0.4579,0.1505,2022-02-01 23:50:40
56.8,21,13.2,16.5,12.1,-2.7212,-0.4579,0.1563,2022-02-01 23:50:50
56.8,21,13.2,16.5,12.6,-2.7212,-0.4579,0.1489,2022-02-01 23:51:00
56.8,21,12.9,16.2,11.7,-2.6632,-0.4579,0.1525,2022-02-01 23:51:10
56.8,21,12.9,16.2,12.1,-2.6864,-0.4579,0.1461,2022-02-01 23:51:20
56.8,21,12.9,16.2,12.1,-2.7212,-0.4579,0.1538,2022-02-01 23:51:30
58.2,23.5,14.3,17.5,13.6,-2.698,-0.459,-0.023,2022-02-01 23:51:40
56.8,21,13.2,16.5,12.1,-2.6516,-0.4579,0.1251,2022-02-01 23:51:50
56.8,21,13.2,16.5,12.1,-2.698,-0.4579,0.1413,2022-02-01 23:52:00
56.8,21,13.2,16.5,12.1,-2.6168,-0.4579,0.1398,2022-02-01 23:52:10
56.8,21,13.6,16.9,12.6,-2.7328,-0.4579,0.152,2022-02-01 23:52:20
56.8,21,13.6,16.9,12.1,-2.7212,-0.4579,0.1256,2022-02-01 23:52:30
56.8,21,13.2,16.5,12.1,-2.6864,-0.4579,0.1558,2022-02-01 23:52:40
56.8,21,13.6,16.9,12.6,-2.6632,-0.4568,0.1203,2022-02-01 23:52:50
56.8,21,13.2,16.5,12.1,-2.6168,-0.4579,0.1586,2022-02-01 23:53:00
56.8,21,13.2,16.5,12.1,-2.698,-0.4579,0.1451,2022-02-01 23:53:10
58.2,23.5,14.3,17.5,13.2,-2.698,-0.459,-0.0263,2022-02-01 23:53:20
56.8,21,13.2,16.5,12.1,-2.64,-0.4579,0.1616,2022-02-01 23:53:30
56.8,21,13.2,16.5,12.6,-2.7096,-0.4579,0.139,2022-02-01 23:53:40
56.8,21,12.9,16.2,11.7,-2.7212,-0.4579,0.1464,2022-02-01 23:53:50
56.8,21,12.9,16.2,12.1,-2.6864,-0.4579,0.1576,2022-02-01 23:54:00
56.8,21,12.9,16.2,12.1,-2.7096,-0.4579,0.1583,2022-02-01 23:54:10
56.8,21,12.9,16.2,11.7,-2.7212,-0.4579,0.1611,2022-02-01 23:54:20
56.8,21,12.9,16.2,11.7,-2.698,-0.4579,0.1383,2022-02-01 23:54:30
56.8,21,12.9,16.2,11.7,-2.756,-0.4579,0.1748,2022-02-01 23:54:40
58.2,23.5,13.9,17.2,12.7,-2.7096,-0.4579,-0.0294,2022-02-01 23:54:50
56.8,21,12.9,16.2,11.7,-2.7212,-0.4579,0.1464,2022-02-01 23:55:00
56.9,21,13.2,16.5,12.2,-2.7444,-0.4579,0.1073,2022-02-01 23:55:10
56.8,21,13.2,16.5,12.1,-2.6864,-0.4579,0.1662,2022-02-01 23:55:20
56.9,21,13.2,16.5,12.2,-2.7328,-0.4579,0.1662,2022-02-01 23:55:30
56.9,21,13.2,16.5,11.7,-2.756,-0.4579,0.1406,2022-02-01 23:55:40
56.9,21,13.2,16.5,12.2,-2.7096,-0.459,0.1304,2022-02-01 23:55:50
56.9,21,13.2,16.5,12.2,-2.7444,-0.4579,0.1507,2022-02-01 23:56:00
56.9,21,13.2,16.5,12.6,-2.756,-0.4579,0.1576,2022-02-01 23:56:10
56.9,21,13.2,16.5,12.2,-2.698,-0.459,0.151,2022-02-01 23:56:20
58.2,23.5,14.3,17.5,13.2,-2.7444,-0.4579,0.0107,2022-02-01 23:56:30
56.8,21,13.2,16.5,12.1,-2.6748,-0.4579,0.1776,2022-02-01 23:56:40
56.8,21,12.9,16.2,11.7,-2.6864,-0.4579,0.122,2022-02-01 23:56:50
56.8,21,12.9,16.2,11.7,-2.6748,-0.4579,0.1525,2022-02-01 23:57:00
56.8,21,12.9,16.2,12.1,-2.7328,-0.4579,0.1662,2022-02-01 23:57:10
56.8,21,12.9,16.2,11.7,-2.698,-0.4579,0.1256,2022-02-01 23:57:20
56.8,21,12.9,16.2,12.1,-2.64,-0.4579,0.1517,2022-02-01 23:57:30
56.9,21,12.9,16.2,12.2,-2.6052,-0.4579,0.15,2022-02-01 23:57:40
56.8,21,12.9,16.2,12.1,-2.6632,-0.4579,0.1203,2022-02-01 23:57:50
56.8,21,12.9,16.2,11.7,-2.7096,-0.4579,0.1553,2022-02-01 23:58:00
58.2,23.5,13.9,17.2,13.2,-2.6632,-0.459,-0.0395,2022-02-01 23:58:10
56.8,21,12.5,15.6,11.3,-2.6748,-0.4579,0.137,2022-02-01 23:58:20
56.8,21,12.9,16.2,12.1,-2.7328,-0.459,0.17,2022-02-01 23:58:30
56.8,21,12.9,16.2,12.1,-2.7444,-0.4579,0.1342,2022-02-01 23:58:40
56.8,21,12.9,16.2,12.1,-2.7096,-0.4579,0.1373,2022-02-01 23:58:50
56.8,21,12.9,16.2,11.7,-2.6632,-0.4579,0.152,2022-02-01 23:59:00
56.8,21,12.9,16.2,12.1,-2.64,-0.4579,0.1517,2022-02-01 23:59:10
56.8,21,12.9,16.2,12.1,-2.6864,-0.4568,0.1302,2022-02-01 23:59:20
56.8,21,12.9,16.2,11.7,-2.698,-0.459,0.1451,2022-02-01 23:59:30
56.8,21,12.9,16.2,11.7,-2.6284,-0.4579,0.1373,2022-02-01 23:59:40
58.2,23.5,13.6,16.8,12.3,-2.6168,-0.4579,-0.0109,2022-02-01 23:59:50
56.8,21,12.5,15.6,11.3,-2.64,-0.4579,0.1631,2022-02-02 00:00:00
56.7,21,12.5,15.6,11.7,-2.6632,-0.4579,0.1553,2022-02-02 00:00:10
56.7,21,12.5,15.6,11.7,-2.6748,-0.459,0.1238,2022-02-02 00:00:20
56.7,21,12.5,15.6,11.7,-2.6748,-0.4579,0.1581,2022-02-02 00:00:30
56.7,21,12.9,16.2,12.1,-2.6864,-0.4579,0.1474,2022-02-02 00:00:40
56.7,21,12.9,16.2,11.7,-2.7096,-0.4579,0.1451,2022-02-02 00:00:50
56.7,21,12.8,16.2,11.7,-2.6632,-0.4579,0.1436,2022-02-02 00:01:00
56.7,21,12.5,15.6,11.3,-2.6516,-0.4579,0.156,2022-02-02 00:01:10
56.7,21,12.5,15.6,11.7,-2.6632,-0.4579,0.1319,2022-02-02 00:01:20
58.1,23.5,13.6,16.5,12.7,-2.6864,-0.4579,-0.0284,2022-02-02 00:01:30
56.7,21,12.2,15.3,11.3,-2.7328,-0.4579,0.1736,2022-02-02 00:01:40
56.7,21,12.5,15.6,11.7,-2.64,-0.4579,0.155,2022-02-02 00:01:50
56.7,21,12.2,15.3,11.3,-2.6748,-0.4579,0.1231,2022-02-02 00:02:00
56.7,21,12.5,15.6,11.7,-2.6516,-0.4579,0.1566,2022-02-02 00:02:10
56.8,21,12.2,15.3,11.3,-2.6284,-0.4579,0.1604,2022-02-02 00:02:20
56.7,21,12.2,15.3,11.3,-2.5936,-0.4579,0.135,2022-02-02 00:02:30
56.7,21,12.5,15.6,11.7,-2.6516,-0.4579,0.1276,2022-02-02 00:02:40
56.8,21,12.5,15.6,11.7,-2.698,-0.4579,0.1444,2022-02-02 00:02:50
58.2,23.5,13.9,17.2,13.2,-2.6052,-0.459,-0.0256,2022-02-02 00:03:00
56.7,21,12.9,16.2,12.1,-2.6284,-0.4579,0.1378,2022-02-02 00:03:10
56.8,21,12.9,16.2,12.1,-2.6284,-0.4579,0.1687,2022-02-02 00:03:20
56.8,21,12.9,16.2,11.7,-2.6168,-0.4579,0.173,2022-02-02 00:03:30
56.8,21,12.9,16.2,11.7,-2.5587,-0.4579,0.1548,2022-02-02 00:03:40
56.7,21,12.5,15.6,11.3,-2.5587,-0.4579,0.1464,2022-02-02 00:03:50
56.8,21,12.9,16.2,12.1,-2.6168,-0.4579,0.139,2022-02-02 00:04:00
56.8,21,12.9,16.2,12.1,-2.6168,-0.4579,0.1642,2022-02-02 00:04:10
56.8,21,12.9,16.2,12.1,-2.5587,-0.4579,0.1705,2022-02-02 00:04:20
56.8,21,12.5,15.6,11.3,-2.6168,-0.4579,0.1472,2022-02-02 00:04:30
58.2,23.5,13.6,16.5,12.7,-2.5587,-0.4579,-0.0375,2022-02-02 00:04:40
56.8,21,12.5,15.6,11.3,-2.5471,-0.4579,0.169,2022-02-02 00:04:50
56.7,20.9,12.5,15.6,11.7,-2.6052,-0.4579,0.1944,2022-02-02 00:05:00
56.7,20.9,12.5,15.6,11.7,-2.582,-0.459,0.156,2022-02-02 00:05:10
56.7,20.9,12.5,15.6,11.2,-2.5239,-0.459,0.1695,2022-02-02 00:05:20
56.7,21,12.5,15.6,11.7,-2.6052,-0.459,0.1642,2022-02-02 00:05:30
56.7,20.9,12.5,15.6,11.3,-2.5936,-0.4579,0.1548,2022-02-02 00:05:40
56.7,20.9,12.5,15.6,11.7,-2.5936,-0.459,0.1502,2022-02-02 00:05:50
56.8,20.9,12.8,16.2,12.1,-2.582,-0.459,0.1631,2022-02-02 00:06:00
56.8,21,12.9,16.2,11.7,-2.5471,-0.4579,0.1558,2022-02-02 00:06:10
58.2,23.5,13.9,17.2,12.7,-2.4891,-0.4579,-0.0271,2022-02-02 00:06:20
56.8,20.9,12.8,16.2,12.1,-2.5936,-0.4579,0.1616,2022-02-02 00:06:30
56.7,20.9,12.8,16.2,11.7,-2.5704,-0.4579,0.1695,2022-02-02 00:06:40
56.7,20.9,12.8,16.2,12.1,-2.6284,-0.4579,0.1451,2022-02-02 00:06:50
56.8,20.9,12.8,16.2,12.1,-2.5936,-0.4579,0.1619,2022-02-02 00:07:00
56.8,20.9,12.8,16.2,12.1,-2.5471,-0.4579,0.1522,2022-02-02 00:07:10
56.7,20.9,12.8,16.2,11.7,-2.5936,-0.4579,0.1436,2022-02-02 00:07:20
56.7,20.9,12.8,16.2,11.7,-2.5704,-0.4579,0.1507,2022-02-02 00:07:30
56.7,20.9,12.8,16.2,12.1,-2.5355,-0.4579,0.152,2022-02-02 00:07:40
56.7,20.9,12.8,16.2,12.1,-2.5587,-0.4579,0.1885,2022-02-02 00:07:50
58.1,23.5,14.2,17.4,13.5,-2.5587,-0.4579,-0.0045,2022-02-02 00:08:00
56.7,20.9,12.8,16.2,12.1,-2.6052,-0.4579,0.1781,2022-02-02 00:08:10
56.7,20.9,12.8,16.2,11.7,-2.5936,-0.4579,0.1436,2022-02-02 00:08:20
56.7,20.9,12.8,16.2,11.3,-2.5936,-0.4579,0.1738,2022-02-02 00:08:30
56.7,20.9,12.8,16.2,11.7,-2.6516,-0.4579,0.151,2022-02-02 00:08:40
56.7,20.9,12.5,15.6,11.3,-2.5587,-0.4579,0.151,2022-02-02 00:08:50
56.7,20.9,12.5,15.6,11.3,-2.5704,-0.4579,0.1218,2022-02-02 00:09:00
56.7,20.9,12.5,15.6,11.2,-2.582,-0.4579,0.1784,2022-02-02 00:09:10
56.7,20.9,12.5,15.6,11.7,-2.5704,-0.4579,0.1335,2022-02-02 00:09:20
58.1,23.5,13.5,16.5,12.3,-2.582,-0.4579,-0.036,2022-02-02 00:09:30
56.7,20.9,12.5,15.6,11.2,-2.6284,-0.4579,0.1746,2022-02-02 00:09:40
56.7,20.9,12.5,15.6,11.2,-2.5355,-0.4579,0.1791,2022-02-02 00:09:50
56.6,20.9,12.5,15.9,11.2,-2.582,-0.4579,0.153,2022-02-02 00:10:00
56.6,20.9,12.5,15.6,11.6,-2.6168,-0.459,0.1685,2022-02-02 00:10:10
56.6,20.9,12.5,15.6,11.7,-2.5704,-0.4579,0.1763,2022-02-02 00:10:20
56.7,20.9,12.5,15.6,11.7,-2.6284,-0.4579,0.1642,2022-02-02 00:10:30
56.7,20.9,12.5,15.6,11.7,-2.6052,-0.4579,0.1692,2022-02-02 00:10:40
56.7,20.9,12.5,15.6,11.7,-2.5704,-0.4579,0.1736,2022-02-02 00:10:50
56.7,20.9,12.5,15.9,11.7,-2.5704,-0.4579,0.1309,2022-02-02 00:11:00
58.1,23.5,13.5,16.5,12.3,-2.5704,-0.4579,-0.0352,2022-02-02 00:11:10
56.7,20.9,12.5,15.6,11.7,-2.6052,-0.4568,0.1289,2022-02-02 00:11:20
56.8,20.9,12.5,15.6,11.7,-2.5471,-0.4579,0.1492,2022-02-02 00:11:30
56.8,20.9,12.8,16.2,11.7,-2.6168,-0.4579,0.1393,2022-02-02 00:11:40
56.8,20.9,12.8,16.2,12.1,-2.6052,-0.4579,0.1555,2022-02-02 00:11:50
56.8,20.9,13.2,16.5,12.5,-2.582,-0.4579,0.1639,2022-02-02 00:12:00
56.8,20.9,13.2,16.5,12.1,-2.582,-0.4579,0.1368,2022-02-02 00:12:10
56.8,20.9,13.2,16.5,12.5,-2.6168,-0.4579,0.1621,2022-02-02 00:12:20
56.8,20.9,12.8,16.2,12.1,-2.5936,-0.4579,0.1482,2022-02-02 00:12:30
56.8,20.9,12.5,15.6,11.7,-2.6168,-0.4579,0.1459,2022-02-02 00:12:40
58.2,23.5,13.9,17.1,13.1,-2.6052,-0.4579,-0.0223,2022-02-02 00:12:50
56.9,20.9,12.9,16.2,12.1,-2.582,-0.4579,0.1512,2022-02-02 00:13:00
57,20.9,12.9,16.2,12.1,-2.6052,-0.4579,0.1312,2022-02-02 00:13:10
57,20.9,12.9,16.2,12.1,-2.6052,-0.4579,0.1586,2022-02-02 00:13:20
57,20.9,12.9,16.2,11.7,-2.6284,-0.4568,0.1682,2022-02-02 00:13:30
57,20.9,13.2,16.5,12.6,-2.6052,-0.4579,0.1563,2022-02-02 00:13:40
57,20.9,13.2,16.5,12.1,-2.6168,-0.4579,0.1302,2022-02-02 00:13:50
57,20.9,13.2,16.5,12.1,-2.5704,-0.4568,0.1535,2022-02-02 00:14:00
57.1,20.9,12.9,16.2,11.7,-2.5704,-0.4579,0.1667,2022-02-02 00:14:10
57.1,20.9,12.9,16.2,11.7,-2.5587,-0.459,0.135,2022-02-02 00:14:20
58.3,23.5,13.9,17.1,13.2,-2.6052,-0.459,0,2022-02-02 00:14:30
57.1,20.9,12.9,16.2,11.7,-2.64,-0.4579,0.1449,2022-02-02 00:14:40
57.1,20.9,12.9,16.2,11.7,-2.6168,-0.4579,0.1631,2022-02-02 00:14:50
57.1,20.9,12.9,16.2,11.7,-2.6632,-0.4579,0.1474,2022-02-02 00:15:00
57.1,20.9,12.9,16.2,11.7,-2.5587,-0.4568,0.1581,2022-02-02 00:15:10
57.1,20.9,12.9,16.2,11.7,-2.6284,-0.459,0.1768,2022-02-02 00:15:20
57.1,20.9,12.9,16.2,11.8,-2.5936,-0.4579,0.1621,2022-02-02 00:15:30
57.1,20.9,12.9,16.2,12.2,-2.5471,-0.4579,0.1545,2022-02-02 00:15:40
57.2,20.9,12.9,16.2,12.2,-2.582,-0.4579,0.1553,2022-02-02 00:15:50
57.2,20.9,12.9,16.2,12.2,-2.582,-0.4579,0.134,2022-02-02 00:16:00
58.4,23.5,13.9,17.1,13.2,-2.5471,-0.4579,0.0011,2022-02-02 00:16:10
57.2,20.9,12.9,16.2,12.2,-2.6284,-0.4579,0.134,2022-02-02 00:16:20
57.1,20.9,12.9,16.2,12.2,-2.6516,-0.4579,0.1672,2022-02-02 00:16:30
57.1,20.9,12.9,16.2,12.1,-2.5936,-0.4579,0.1548,2022-02-02 00:16:40
57.2,20.9,12.9,16.2,12.2,-2.582,-0.4579,0.1659,2022-02-02 00:16:50
57.2,20.9,12.9,16.2,11.8,-2.5704,-0.4579,0.1913,2022-02-02 00:17:00
57.2,20.9,13.2,16.5,12.6,-2.6168,-0.4579,0.1484,2022-02-02 00:17:10
57.2,20.9,13.3,16.5,12.6,-2.5587,-0.4579,0.139,2022-02-02 00:17:20
57.2,20.9,13.3,16.5,12.2,-2.5936,-0.4579,0.1418,2022-02-02 00:17:30
58.4,23.5,14.3,17.4,13.2,-2.5239,-0.4579,-0.0202,2022-02-02 00:17:40
57.2,20.9,13.3,16.5,12.2,-2.6168,-0.4579,0.1434,2022-02-02 00:17:50
57.2,20.9,13.3,16.5,12.2,-2.5936,-0.4579,0.135,2022-02-02 00:18:00
57.2,20.9,13.3,16.5,12.2,-2.6052,-0.4579,0.1484,2022-02-02 00:18:10
57.2,20.9,12.9,16.2,12.2,-2.5936,-0.4579,0.1784,2022-02-02 00:18:20
57.2,20.9,13.2,16.5,12.6,-2.5007,-0.4579,0.12,2022-02-02 00:18:30
57.2,20.9,13.2,16.5,12.6,-2.582,-0.4579,0.171,2022-02-02 00:18:40
57.2,20.9,13.2,16.5,12.2,-2.5471,-0.4579,0.1355,2022-02-02 00:18:50
57.2,20.9,13.3,16.5,12.2,-2.5239,-0.4579,0.1543,2022-02-02 00:19:00
57.2,20.9,13.2,16.5,12.2,-2.64,-0.4579,0.1535,2022-02-02 00:19:10
58.4,23.4,14.3,17.4,13.2,-2.5471,-0.4579,-0.0492,2022-02-02 00:19:20
57.2,20.9,12.9,16.2,12.2,-2.582,-0.459,0.172,2022-02-02 00:19:30
57.3,20.9,12.9,16.2,11.8,-2.582,-0.4579,0.1421,2022-02-02 00:19:40
57.3,20.9,12.9,16.2,11.8,-2.4891,-0.459,0.1578,2022-02-02 00:19:50
57.3,20.9,12.9,16.2,12.2,-2.4891,-0.4579,0.1642,2022-02-02 00:20:00
57.2,20.9,12.9,16.2,11.7,-2.5704,-0.459,0.1629,2022-02-02 00:20:10
57.3,20.9,12.9,16.2,11.8,-2.582,-0.4579,0.1873,2022-02-02 00:20:20
57.3,20.9,12.6,15.6,11.8,-2.5704,-0.4579,0.1487,2022-02-02 00:20:30
57.2,20.9,12.5,15.6,11.7,-2.5355,-0.4568,0.1226,2022-02-02 00:20:40
57.2,20.9,12.6,15.6,11.8,-2.5704,-0.4579,0.1314,2022-02-02 00:20:50
58.4,23.5,13.6,16.5,12.8,-2.5355,-0.4579,-0.0114,2022-02-02 00:21:00
57.3,20.9,12.6,15.9,11.8,-2.5471,-0.4579,0.1667,2022-02-02 00:21:10
57.3,20.9,12.9,16.2,11.8,-2.5471,-0.4579,0.1982,2022-02-02 00:21:20
57.3,20.9,12.9,16.2,11.8,-2.5239,-0.459,0.1469,2022-02-02 00:21:30
57.3,20.9,12.9,16.2,11.8,-2.64,-0.459,0.154,2022-02-02 00:21:40
57.3,20.9,12.9,16.2,11.8,-2.5471,-0.459,0.1464,2022-02-02 00:21:50
57.3,20.9,12.9,16.2,12.2,-2.5355,-0.459,0.1736,2022-02-02 00:22:00
57.3,20.9,12.9,16.2,11.8,-2.5704,-0.4579,0.1472,2022-02-02 00:22:10
57.3,20.9,12.6,15.6,11.8,-2.5007,-0.4579,0.1593,2022-02-02 00:22:20
57.3,20.9,12.6,15.6,11.8,-2.5007,-0.4579,0.1873,2022-02-02 00:22:30
58.5,23.4,13.6,16.5,12.8,-2.5704,-0.4579,-0.036,2022-02-02 00:22:40
57.3,20.9,12.6,15.6,11.3,-2.582,-0.4579,0.1558,2022-02-02 00:22:50
57.3,20.9,12.9,16.2,11.8,-2.582,-0.4579,0.1715,2022-02-02 00:23:00
57.3,20.9,12.9,16.2,12.2,-2.5355,-0.4579,0.1512,2022-02-02 00:23:10
57.3,20.9,12.9,16.2,12.2,-2.5587,-0.4579,0.1477,2022-02-02 00:23:20
57.4,20.9,12.9,16.2,11.8,-2.5936,-0.4579,0.1586,2022-02-02 00:23:30
57.4,20.9,12.9,16.2,11.8,-2.5471,-0.4579,0.1357,2022-02-02 00:23:40
57.3,20.9,12.9,16.2,11.8,-2.5704,-0.4579,0.1664,2022-02-02 00:23:50
57.3,20.9,12.9,16.2,11.8,-2.6052,-0.4579,0.1576,2022-02-02 00:24:00
57.3,20.9,12.9,16.2,12.2,-2.582,-0.4579,0.1634,2022-02-02 00:24:10
58.5,23.4,13.9,17.1,13.2,-2.5704,-0.4579,-0.0246,2022-02-02 00:24:20
57.4,20.9,13.3,16.5,12.2,-2.5936,-0.4579,0.1728,2022-02-02 00:24:30
57.3,20.9,13.3,16.5,12.2,-2.5704,-0.4579,0.1756,2022-02-02 00:24:40
57.4,20.9,13.3,16.5,12.6,-2.6168,-0.4579,0.1654,2022-02-02 00:24:50
57.3,20.9,13.3,16.5,12.6,-2.5704,-0.4579,0.1736,2022-02-02 00:25:00
57.3,20.9,13.3,16.5,12.6,-2.5704,-0.4579,0.1611,2022-02-02 00:25:10
57.4,20.9,13.3,16.5,12.2,-2.582,-0.459,0.1454,2022-02-02 00:25:20
57.4,20.9,13.3,16.5,12.6,-2.5704,-0.4579,0.1269,2022-02-02 00:25:30
57.4,20.9,12.9,16.2,11.8,-2.5704,-0.4579,0.1482,2022-02-02 00:25:40
58.5,23.5,14,17.1,12.8,-2.5704,-0.4579,-0.0238,2022-02-02 00:25:50
57.4,20.9,12.9,16.2,12.2,-2.6052,-0.4579,0.1538,2022-02-02 00:26:00
57.4,20.9,12.9,16.2,12.2,-2.5704,-0.459,0.1804,2022-02-02 00:26:10
57.3,20.9,12.9,16.2,11.8,-2.5704,-0.459,0.1596,2022-02-02 00:26:20
57.4,20.9,12.6,15.6,11.4,-2.5239,-0.459,0.1368,2022-02-02 00:26:30
57.4,20.9,12.9,16.2,11.8,-2.5239,-0.4579,0.1801,2022-02-02 00:26:40
57.4,20.9,12.9,16.2,12.2,-2.5936,-0.4579,0.1583,2022-02-02 00:26:50
57.4,20.9,12.9,16.2,11.8,-2.582,-0.4579,0.1784,2022-02-02 00:27:00
57.4,20.9,12.9,16.2,11.8,-2.5239,-0.4579,0.1672,2022-02-02 00:27:10
57.4,20.9,12.9,16.2,12.2,-2.5471,-0.4579,0.1393,2022-02-02 00:27:20
58.5,23.5,14,17.1,13.2,-2.5587,-0.4579,-0.0294,2022-02-02 00:27:30
57.4,20.9,12.9,16.2,11.8,-2.6168,-0.4579,0.1591,2022-02-02 00:27:40
57.4,20.9,12.6,15.6,11.8,-2.5239,-0.4579,0.1685,2022-02-02 00:27:50
57.4,20.9,12.6,15.6,11.4,-2.582,-0.4579,0.1373,2022-02-02 00:28:00
57.4,20.9,12.6,15.6,11.8,-2.4775,-0.4579,0.1604,2022-02-02 00:28:10
57.4,20.9,12.9,16.2,12.2,-2.5587,-0.459,0.1664,2022-02-02 00:28:20
57.4,20.9,12.9,16.2,11.8,-2.5123,-0.4579,0.1441,2022-02-02 00:28:30
57.3,20.9,13.3,16.5,12.2,-2.5471,-0.4579,0.1571,2022-02-02 00:28:40
57.3,20.9,13.3,16.5,12.2,-2.5587,-0.459,0.1629,2022-02-02 00:28:50
57.3,20.9,13.3,16.5,12.6,-2.5471,-0.4579,0.1527,2022-02-02 00:29:00
58.5,23.5,14,17.1,13.2,-2.582,-0.4579,-0.0205,2022-02-02 00:29:10
57.3,20.9,12.6,15.6,11.4,-2.5936,-0.4579,0.1259,2022-02-02 00:29:20
57.3,20.9,12.6,15.6,11.8,-2.5471,-0.4579,0.1441,2022-02-02 00:29:30
57.3,20.9,12.6,15.6,11.8,-2.5355,-0.4579,0.1505,2022-02-02 00:29:40
57.3,20.9,12.9,16.2,12.2,-2.5007,-0.4579,0.1566,2022-02-02 00:29:50
57.4,20.9,12.9,16.2,11.8,-2.5355,-0.4579,0.1429,2022-02-02 00:30:00
57.4,20.9,12.9,16.2,11.8,-2.5123,-0.4579,0.1505,2022-02-02 00:30:10
57.4,20.9,12.9,16.2,12.2,-2.5704,-0.4579,0.1302,2022-02-02 00:30:20
57.4,20.9,13.3,16.5,12.6,-2.5123,-0.4579,0.1558,2022-02-02 00:30:30
58.5,23.5,14.3,17.4,13.6,-2.5587,-0.4579,-0.0106,2022-02-02 00:30:40
57.4,20.9,12.9,16.2,12.2,-2.5587,-0.4579,0.2007,2022-02-02 00:30:50
57.3,20.9,12.9,16.2,12.2,-2.5471,-0.4579,0.1467,2022-02-02 00:31:00
57.3,20.9,12.9,16.2,12.2,-2.5704,-0.459,0.1434,2022-02-02 00:31:10
57.3,20.9,12.9,16.2,11.8,-2.6168,-0.4579,0.1492,2022-02-02 00:31:20
57.3,20.9,12.9,16.2,11.8,-2.64,-0.459,0.1733,2022-02-02 00:31:30
57.3,20.9,12.9,16.2,11.8,-2.5587,-0.4579,0.1482,2022-02-02 00:31:40
57.3,20.9,12.9,16.2,12.2,-2.5471,-0.4579,0.1403,2022-02-02 00:31:50
57.4,20.9,12.9,16.2,12.2,-2.5587,-0.4579,0.1591,2022-02-02 00:32:00
57.4,20.9,12.9,16.2,12.2,-2.5704,-0.4579,0.1748,2022-02-02 00:32:10
58.5,23.5,14,17.1,12.8,-2.5704,-0.4579,-0.0261,2022-02-02 00:32:20
57.3,20.9,12.9,16.2,11.8,-2.582,-0.4579,0.1454,2022-02-02 00:32:30
57.3,20.9,13.3,16.5,12.2,-2.582,-0.4579,0.1829,2022-02-02 00:32:40
