O3-PreScaled,O3-PreScaledFlags,O3-Unit,O3-Slope,O3-Offset,PM2.5-PreScaled,PM2.5-PreScaledFlags,PM2.5-Unit,PM2.5-Slope,PM2.5-Offset,TEMP-PreScaled,TEMP-PreScaledFlags,TEMP-Unit,TEMP-Slope,TEMP-Offset,NO2-PreScaled,NO2-PreScaledFlags,NO2-Unit,NO2-Slope,NO2-Offset,HUM-PreScaled,HUM-PreScaledFlags,HUM-Unit,HUM-Slope,HUM-Offset,datetime,PM2_5,humidity,temp,NO2,O3
58.5,Valid,ug/m3,1.0,5.0,40.45,Valid,ug/m3,2.155,0.0,26.7,Valid,C,1,0,40.2,Valid,ug/m3,1.0,0.0,88.7,Valid,%,1,0,2021-03-29 21:30:00,87.16975,88.7,26.7,40.2,63.5
60.2,Valid,ug/m3,1.0,5.0,39.42,Valid,ug/m3,2.155,0.0,26.6,Valid,C,1,0,38.0,Valid,ug/m3,1.0,0.0,88.8,Valid,%,1,0,2021-03-29 21:45:00,84.95009999999999,88.8,26.6,38.0,65.2
65.2,Valid,ug/m3,1.0,5.0,41.28,Valid,ug/m3,2.155,0.0,26.5,Valid,C,1,0,37.0,Valid,ug/m3,1.0,0.0,88.8,Valid,%,1,0,2021-03-29 22:00:00,88.9584,88.8,26.5,37.0,70.2
59.6,Valid,ug/m3,1.0,5.0,39.29,Valid,ug/m3,2.155,0.0,26.4,Valid,C,1,0,37.3,Valid,ug/m3,1.0,0.0,89.1,Valid,%,1,0,2021-03-29 22:15:00,84.66994999999999,89.1,26.4,37.3,64.6
74.8,Valid,ug/m3,1.0,5.0,35.6,Valid,ug/m3,2.155,0.0,26.2,Valid,C,1,0,34.0,Valid,ug/m3,1.0,0.0,89.3,Valid,%,1,0,2021-03-29 22:30:00,76.71799999999999,89.3,26.2,34.0,79.8
67.6,Valid,ug/m3,1.0,5.0,38.21,Valid,ug/m3,2.155,0.0,26.0,Valid,C,1,0,32.9,Valid,ug/m3,1.0,0.0,89.7,Valid,%,1,0,2021-03-29 22:45:00,82.34254999999999,89.7,26.0,32.9,72.6
63.0,Valid,ug/m3,1.0,5.0,37.94,Valid,ug/m3,2.155,0.0,25.8,Valid,C,1,0,33.5,Valid,ug/m3,1.0,0.0,90.0,Valid,%,1,0,2021-03-29 23:00:00,81.76069999999999,90.0,25.8,33.5,68.0
57.0,Valid,ug/m3,1.0,5.0,41.93,Valid,ug/m3,2.155,0.0,25.7,Valid,C,1,0,33.8,Valid,ug/m3,1.0,0.0,90.3,Valid,%,1,0,2021-03-29 23:15:00,90.35914999999999,90.3,25.7,33.8,62.0
64.3,Valid,ug/m3,1.0,5.0,43.03,Valid,ug/m3,2.155,0.0,25.5,Valid,C,1,0,31.7,Valid,ug/m3,1.0,0.0,90.7,Valid,%,1,0,2021-03-29 23:30:00,92.72964999999999,90.7,25.5,31.7,69.3
73.4,Valid,ug/m3,1.0,5.0,41.22,Valid,ug/m3,2.155,0.0,25.3,Valid,C,1,0,30.4,Valid,ug/m3,1.0,0.0,90.9,Valid,%,1,0,2021-03-29 23:45:00,88.82909999999998,90.9,25.3,30.4,78.4
61.3,Valid,ug/m3,1.0,5.0,40.71,Valid,ug/m3,2.155,0.0,25.2,Valid,C,1,0,31.5,Valid,ug/m3,1.0,0.0,91.3,Valid,%,1,0,2021-03-30 00:00:00,87.73004999999999,91.3,25.2,31.5,66.3
58.2,Valid,ug/m3,1.0,5.0,43.89,Valid,ug/m3,2.155,0.0,25.2,Valid,C,1,0,31.8,Valid,ug/m3,1.0,0.0,91.5,Valid,%,1,0,2021-03-30 00:15:00,94.58295,91.5,25.2,31.8,63.2
54.7,Valid,ug/m3,1.0,5.0,45.55,Valid,ug/m3,2.155,0.0,25.2,Valid,C,1,0,32.4,Valid,ug/m3,1.0,0.0,91.6,Valid,%,1,0,2021-03-30 00:30:00,98.16024999999999,91.6,25.2,32.4,59.7
56.6,Valid,ug/m3,1.0,5.0,45.84,Deliquescence,ug/m3,2.155,0.0,25.2,Valid,C,1,0,32.0,Valid,ug/m3,1.0,0.0,91.7,Valid,%,1,0,2021-03-30 00:45:00,98.7852,91.7,25.2,32.0,61.6
53.1,Valid,ug/m3,1.0,5.0,47.78,Valid,ug/m3,2.155,0.0,25.2,Valid,C,1,0,33.0,Valid,ug/m3,1.0,0.0,91.7,Valid,%,1,0,2021-03-30 01:00:00,102.96589999999999,91.7,25.2,33.0,58.1
54.5,Valid,ug/m3,1.0,5.0,50.09,Deliquescence,ug/m3,2.155,0.0,25.3,Valid,C,1,0,32.6,Valid,ug/m3,1.0,0.0,91.7,Valid,%,1,0,2021-03-30 01:15:00,107.94395,91.7,25.3,32.6,59.5
58.5,Valid,ug/m3,1.0,5.0,53.39,Valid,ug/m3,2.155,0.0,25.2,Valid,C,1,0,31.5,Valid,ug/m3,1.0,0.0,91.7,Valid,%,1,0,2021-03-30 01:30:00,115.05545,91.7,25.2,31.5,63.5
53.2,Valid,ug/m3,1.0,5.0,52.19,Valid,ug/m3,2.155,0.0,25.2,Valid,C,1,0,32.3,Valid,ug/m3,1.0,0.0,91.8,Valid,%,1,0,2021-03-30 01:45:00,112.46944999999998,91.8,25.2,32.3,58.2
58.1,Valid,ug/m3,1.0,5.0,50.81,Valid,ug/m3,2.155,0.0,25.2,Valid,C,1,0,30.9,Valid,ug/m3,1.0,0.0,91.6,Valid,%,1,0,2021-03-30 02:00:00,109.49555,91.6,25.2,30.9,63.1
54.1,Valid,ug/m3,1.0,5.0,50.59,Valid,ug/m3,2.155,0.0,25.2,Valid,C,1,0,31.2,Valid,ug/m3,1.0,0.0,91.5,Valid,%,1,0,2021-03-30 02:15:00,109.02145,91.5,25.2,31.2,59.1
56.8,Valid,ug/m3,1.0,5.0,49.01,Valid,ug/m3,2.155,0.0,25.2,Valid,C,1,0,31.7,Valid,ug/m3,1.0,0.0,91.5,Valid,%,1,0,2021-03-30 02:30:00,105.61654999999999,91.5,25.2,31.7,61.8
50.5,Valid,ug/m3,1.0,5.0,47.24,Valid,ug/m3,2.155,0.0,25.1,Valid,C,1,0,31.7,Valid,ug/m3,1.0,0.0,91.7,Valid,%,1,0,2021-03-30 02:45:00,101.8022,91.7,25.1,31.7,55.5
51.7,Valid,ug/m3,1.0,5.0,45.11,Valid,ug/m3,2.155,0.0,25.1,Valid,C,1,0,31.8,Valid,ug/m3,1.0,0.0,91.8,Valid,%,1,0,2021-03-30 03:00:00,97.21204999999999,91.8,25.1,31.8,56.7
52.0,Valid,ug/m3,1.0,5.0,43.8,Valid,ug/m3,2.155,0.0,25.1,Valid,C,1,0,31.1,Valid,ug/m3,1.0,0.0,92.0,Valid,%,1,0,2021-03-30 03:15:00,94.38899999999998,92.0,25.1,31.1,57.0
48.3,Valid,ug/m3,1.0,5.0,42.21,Valid,ug/m3,2.155,0.0,25.1,Valid,C,1,0,31.8,Valid,ug/m3,1.0,0.0,92.1,Valid,%,1,0,2021-03-30 03:30:00,90.96255,92.1,25.1,31.8,53.3
47.7,Valid,ug/m3,1.0,5.0,41.56,Valid,ug/m3,2.155,0.0,25.1,Valid,C,1,0,31.4,Valid,ug/m3,1.0,0.0,92.2,Valid,%,1,0,2021-03-30 03:45:00,89.56179999999999,92.2,25.1,31.4,52.7
53.9,Valid,ug/m3,1.0,5.0,41.72,Valid,ug/m3,2.155,0.0,25.1,Valid,C,1,0,31.1,Valid,ug/m3,1.0,0.0,92.1,Valid,%,1,0,2021-03-30 04:00:00,89.90659999999998,92.1,25.1,31.1,58.9
50.9,Valid,ug/m3,1.0,5.0,42.32,Valid,ug/m3,2.155,0.0,25.1,Valid,C,1,0,31.6,Valid,ug/m3,1.0,0.0,92.2,Valid,%,1,0,2021-03-30 04:15:00,91.19959999999999,92.2,25.1,31.6,55.9
47.5,Valid,ug/m3,1.0,5.0,42.66,Deliquescence,ug/m3,2.155,0.0,25.0,Valid,C,1,0,31.8,Valid,ug/m3,1.0,0.0,92.4,Valid,%,1,0,2021-03-30 04:30:00,91.93229999999998,92.4,25.0,31.8,52.5
45.0,Valid,ug/m3,1.0,5.0,42.74,Valid,ug/m3,2.155,0.0,25.0,Valid,C,1,0,32.0,Valid,ug/m3,1.0,0.0,92.5,Valid,%,1,0,2021-03-30 04:45:00,92.1047,92.5,25.0,32.0,50.0
43.2,Valid,ug/m3,1.0,5.0,42.03,Valid,ug/m3,2.155,0.0,24.9,Valid,C,1,0,31.0,Valid,ug/m3,1.0,0.0,92.7,Valid,%,1,0,2021-03-30 05:00:00,90.57464999999999,92.7,24.9,31.0,48.2
38.8,Valid,ug/m3,1.0,5.0,42.32,Valid,ug/m3,2.155,0.0,25.0,Valid,C,1,0,32.3,Valid,ug/m3,1.0,0.0,92.8,Valid,%,1,0,2021-03-30 05:15:00,91.19959999999999,92.8,25.0,32.3,43.8
37.1,Valid,ug/m3,1.0,5.0,44.12,Valid,ug/m3,2.155,0.0,25.0,Valid,C,1,0,33.6,Valid,ug/m3,1.0,0.0,92.9,Valid,%,1,0,2021-03-30 05:30:00,95.07859999999998,92.9,25.0,33.6,42.1
35.9,Valid,ug/m3,1.0,5.0,43.08,Valid,ug/m3,2.155,0.0,25.0,Valid,C,1,0,34.4,Valid,ug/m3,1.0,0.0,92.9,Valid,%,1,0,2021-03-30 05:45:00,92.83739999999999,92.9,25.0,34.4,40.9
33.7,Valid,ug/m3,1.0,5.0,41.51,Valid,ug/m3,2.155,0.0,25.0,Valid,C,1,0,34.4,Valid,ug/m3,1.0,0.0,92.9,Valid,%,1,0,2021-03-30 06:00:00,89.45404999999998,92.9,25.0,34.4,38.7
25.1,Valid,ug/m3,1.0,5.0,40.85,Valid,ug/m3,2.155,0.0,25.0,Valid,C,1,0,37.5,Valid,ug/m3,1.0,0.0,92.9,Valid,%,1,0,2021-03-30 06:15:00,88.03174999999999,92.9,25.0,37.5,30.1
23.6,Valid,ug/m3,1.0,5.0,40.52,Valid,ug/m3,2.155,0.0,25.0,Valid,C,1,0,38.4,Valid,ug/m3,1.0,0.0,92.9,Valid,%,1,0,2021-03-30 06:30:00,87.3206,92.9,25.0,38.4,28.6
20.5,Valid,ug/m3,1.0,5.0,39.99,Valid,ug/m3,2.155,0.0,25.1,Valid,C,1,0,40.0,Valid,ug/m3,1.0,0.0,92.9,Valid,%,1,0,2021-03-30 06:45:00,86.17845,92.9,25.1,40.0,25.5
21.7,Valid,ug/m3,1.0,5.0,37.44,Valid,ug/m3,2.155,0.0,25.2,Valid,C,1,0,40.2,Valid,ug/m3,1.0,0.0,92.7,Valid,%,1,0,2021-03-30 07:00:00,80.68319999999999,92.7,25.2,40.2,26.7
25.4,Valid,ug/m3,1.0,5.0,37.49,Valid,ug/m3,2.155,0.0,25.3,Valid,C,1,0,39.1,Valid,ug/m3,1.0,0.0,92.6,Valid,%,1,0,2021-03-30 07:15:00,80.79095,92.6,25.3,39.1,30.4
21.6,Valid,ug/m3,1.0,5.0,39.52,Valid,ug/m3,2.155,0.0,25.3,Valid,C,1,0,41.0,Valid,ug/m3,1.0,0.0,92.7,Valid,%,1,0,2021-03-30 07:30:00,85.1656,92.7,25.3,41.0,26.6
20.7,Valid,ug/m3,1.0,5.0,40.92,Deliquescence,ug/m3,2.155,0.0,25.4,Valid,C,1,0,41.5,Valid,ug/m3,1.0,0.0,92.7,Valid,%,1,0,2021-03-30 07:45:00,88.1826,92.7,25.4,41.5,25.7
17.7,Valid,ug/m3,1.0,5.0,40.18,Valid,ug/m3,2.155,0.0,25.5,Valid,C,1,0,41.6,Valid,ug/m3,1.0,0.0,92.6,Valid,%,1,0,2021-03-30 08:00:00,86.58789999999999,92.6,25.5,41.6,22.7
17.4,Valid,ug/m3,1.0,5.0,42.24,Valid,ug/m3,2.155,0.0,25.6,Valid,C,1,0,44.9,Valid,ug/m3,1.0,0.0,92.5,Valid,%,1,0,2021-03-30 08:15:00,91.0272,92.5,25.6,44.9,22.4
17.8,Valid,ug/m3,1.0,5.0,42.12,Valid,ug/m3,2.155,0.0,25.7,Valid,C,1,0,45.0,Valid,ug/m3,1.0,0.0,92.3,Valid,%,1,0,2021-03-30 08:30:00,90.76859999999999,92.3,25.7,45.0,22.8
14.2,Valid,ug/m3,1.0,5.0,42.49,Valid,ug/m3,2.155,0.0,25.7,Valid,C,1,0,45.1,Valid,ug/m3,1.0,0.0,92.2,Valid,%,1,0,2021-03-30 08:45:00,91.56595,92.2,25.7,45.1,19.2
17.0,Valid,ug/m3,1.0,5.0,38.66,Valid,ug/m3,2.155,0.0,25.7,Valid,C,1,0,44.8,Valid,ug/m3,1.0,0.0,92.1,Valid,%,1,0,2021-03-30 09:00:00,83.31229999999998,92.1,25.7,44.8,22.0
19.8,Valid,ug/m3,1.0,5.0,36.13,Valid,ug/m3,2.155,0.0,25.8,Valid,C,1,0,45.9,Valid,ug/m3,1.0,0.0,91.9,Valid,%,1,0,2021-03-30 09:15:00,77.86015,91.9,25.8,45.9,24.8
15.8,Valid,ug/m3,1.0,5.0,37.2,Valid,ug/m3,2.155,0.0,25.9,Valid,C,1,0,46.3,Valid,ug/m3,1.0,0.0,91.7,Valid,%,1,0,2021-03-30 09:30:00,80.166,91.7,25.9,46.3,20.8
27.7,Valid,ug/m3,1.0,5.0,40.19,Valid,ug/m3,2.155,0.0,26.0,Valid,C,1,0,43.0,Valid,ug/m3,1.0,0.0,91.4,Valid,%,1,0,2021-03-30 09:45:00,86.60944999999998,91.4,26.0,43.0,32.7
20.7,Valid,ug/m3,1.0,5.0,41.89,Valid,ug/m3,2.155,0.0,26.1,Valid,C,1,0,44.2,Valid,ug/m3,1.0,0.0,91.4,Valid,%,1,0,2021-03-30 10:00:00,90.27295,91.4,26.1,44.2,25.7
21.4,Valid,ug/m3,1.0,5.0,41.04,Valid,ug/m3,2.155,0.0,26.2,Valid,C,1,0,43.1,Valid,ug/m3,1.0,0.0,91.3,Valid,%,1,0,2021-03-30 10:15:00,88.4412,91.3,26.2,43.1,26.4
25.5,Valid,ug/m3,1.0,5.0,39.72,Valid,ug/m3,2.155,0.0,26.2,Valid,C,1,0,41.1,Valid,ug/m3,1.0,0.0,91.2,Valid,%,1,0,2021-03-30 10:30:00,85.5966,91.2,26.2,41.1,30.5
26.3,Valid,ug/m3,1.0,5.0,40.26,Valid,ug/m3,2.155,0.0,26.4,Valid,C,1,0,41.7,Valid,ug/m3,1.0,0.0,91.2,Valid,%,1,0,2021-03-30 10:45:00,86.76029999999999,91.2,26.4,41.7,31.3
32.7,Valid,ug/m3,1.0,5.0,40.5,Valid,ug/m3,2.155,0.0,26.6,Valid,C,1,0,39.5,Valid,ug/m3,1.0,0.0,90.9,Valid,%,1,0,2021-03-30 11:00:00,87.27749999999999,90.9,26.6,39.5,37.7
21.9,Valid,ug/m3,1.0,5.0,43.21,Valid,ug/m3,2.155,0.0,26.7,Valid,C,1,0,45.6,Valid,ug/m3,1.0,0.0,90.6,Valid,%,1,0,2021-03-30 11:15:00,93.11755,90.6,26.7,45.6,26.9
29.9,Valid,ug/m3,1.0,5.0,44.86,Deliquescence,ug/m3,2.155,0.0,26.8,Valid,C,1,0,44.4,Valid,ug/m3,1.0,0.0,90.2,Valid,%,1,0,2021-03-30 11:30:00,96.67329999999998,90.2,26.8,44.4,34.9
27.1,Valid,ug/m3,1.0,5.0,47.64,Valid,ug/m3,2.155,0.0,26.8,Valid,C,1,0,46.7,Valid,ug/m3,1.0,0.0,90.4,Valid,%,1,0,2021-03-30 11:45:00,102.6642,90.4,26.8,46.7,32.1
21.5,Valid,ug/m3,1.0,5.0,47.03,Valid,ug/m3,2.155,0.0,26.9,Valid,C,1,0,48.3,Valid,ug/m3,1.0,0.0,90.4,Valid,%,1,0,2021-03-30 12:00:00,101.34965,90.4,26.9,48.3,26.5
26.1,Valid,ug/m3,1.0,5.0,44.8,Valid,ug/m3,2.155,0.0,27.1,Valid,C,1,0,46.3,Valid,ug/m3,1.0,0.0,90.1,Valid,%,1,0,2021-03-30 12:15:00,96.54399999999998,90.1,27.1,46.3,31.1
24.1,Valid,ug/m3,1.0,5.0,45.01,Valid,ug/m3,2.155,0.0,27.4,Valid,C,1,0,47.2,Valid,ug/m3,1.0,0.0,89.8,Valid,%,1,0,2021-03-30 12:30:00,96.99654999999998,89.8,27.4,47.2,29.1
39.2,Valid,ug/m3,1.0,5.0,43.57,Valid,ug/m3,2.155,0.0,27.6,Valid,C,1,0,44.0,Valid,ug/m3,1.0,0.0,89.2,Valid,%,1,0,2021-03-30 12:45:00,93.89335,89.2,27.6,44.0,44.2
44.1,Valid,ug/m3,1.0,5.0,42.76,Valid,ug/m3,2.155,0.0,27.8,Valid,C,1,0,44.0,Valid,ug/m3,1.0,0.0,88.6,Valid,%,1,0,2021-03-30 13:00:00,92.14779999999999,88.6,27.8,44.0,49.1
